constituency_code,candidate_party_code,candidate_votes,win,winner,assembly_code
PS24,Muttahida Qaumi Movement Pakistan,10129,33992,,PS
PS24,Pak Sarzameen Party,142,33992,,PS
PS24,Pakistan Muslim League (N),1384,33992,,PS
PS24,Pakistan Peoples Party (Shaheed Bhutto),527,33992,,PS
PS24,Pakistan Peoples Party Parliamentarians,33992,33992,1,PS
PS24,Pakistan Reh-e- Haq Party,141,33992,,PS
PS24,Pakistan Tehreek-e-Insaf,8775,33992,,PS
PS24,Tabdeeli Pasand Party (Pakistan),2432,33992,,PS
PS25,All Pakistan Muslim League,157,42490,,PS
PS25,Independent,25157,42490,,PS
PS25,Mutahida Majlis-e-Amal Pakistan,12059,42490,,PS
PS25,Muttahida Qaumi Movement Pakistan,1072,42490,,PS
PS25,Pak Sarzameen Party,129,42490,,PS
PS25,Pakistan Peoples Party (Shaheed Bhutto),469,42490,,PS
PS25,Pakistan Peoples Party Parliamentarians,42490,42490,1,PS
PS25,Pakistan Siraiki Party (T),456,42490,,PS
PS25,Tabdeeli Pasand Party (Pakistan),1596,42490,,PS
PS25,Tehreek Labbaik Pakistan,4520,42490,,PS
PS26,Grand Democratic Alliance,28127,48257,,PS
PS26,Independent,2577,48257,,PS
PS26,Mutahida Majlis-e-Amal Pakistan,545,48257,,PS
PS26,Pak Sarzameen Party,60,48257,,PS
PS26,Pakistan Peoples Party Parliamentarians,48257,48257,1,PS
PS26,Pakistan Reh-e- Haq Party,153,48257,,PS
PS26,Sindh United Party,224,48257,,PS
PS26,Tabdeeli Pasand Party (Pakistan),56,48257,,PS
PS27,Independent,26346,46557,,PS
PS27,Mutahida Majlis-e-Amal Pakistan,235,46557,,PS
PS27,Pakistan Peoples Party Parliamentarians,46557,46557,1,PS
PS27,Pakistan Reh-e- Haq Party,947,46557,,PS
PS27,Pakistan Tehreek-e-Insaf,655,46557,,PS
PS28,Grand Democratic Alliance,29303,40521,,PS
PS28,Independent,6098,40521,,PS
PS28,Mutahida Majlis-e-Amal Pakistan,1118,40521,,PS
PS28,Pakistan Muslim League (N),376,40521,,PS
PS28,Pakistan Peoples Party Parliamentarians,40521,40521,1,PS
PS28,Pakistan Tehreek-e-Insaf,1010,40521,,PS
PS28,Sindh United Party,45,40521,,PS
PS28,Tabdeeli Pasand Party (Pakistan),19,40521,,PS
PS29,Grand Democratic Alliance,37133,37133,1,PS
PS29,Independent,2566,37133,,PS
PS29,Mutahida Majlis-e-Amal Pakistan,137,37133,,PS
PS29,Pakistan Muslim League (N),703,37133,,PS
PS29,Pakistan Peoples Party Parliamentarians,36234,37133,,PS
PS29,Sindh United Party,144,37133,,PS
PS29,Tehreek Labbaik Pakistan,1478,37133,,PS
PS29,Tehrik Jawanan Pakistan,175,37133,,PS
PS3,Balochistan National Party,1137,31662,,PS
PS3,Independent,4198,31662,,PS
PS3,Mutahida Majlis-e-Amal Pakistan,1490,31662,,PS
PS3,Pakistan Peoples Party Parliamentarians,31662,31662,1,PS
PS3,Pakistan Tehreek-e-Insaf,28134,31662,,PS
PS30,Grand Democratic Alliance,22570,39031,,PS
PS30,Independent,9973,39031,,PS
PS30,Mutahida Majlis-e-Amal Pakistan,1289,39031,,PS
PS30,Pak Sarzameen Party,24,39031,,PS
PS30,Pakistan Peoples Party Parliamentarians,39031,39031,1,PS
PS30,Pakistan Tehreek-e-Insaf,1109,39031,,PS
PS30,Sindh United Party,597,39031,,PS
PS30,Tabdeeli Pasand Party (Pakistan),18,39031,,PS
PS31,Grand Democratic Alliance,28692,36392,,PS
PS31,Independent,3757,36392,,PS
PS31,Majlis Wahdat-e-Muslimeen Pakistan,348,36392,,PS
PS31,Mutahida Majlis-e-Amal Pakistan,2944,36392,,PS
PS31,Pakistan Peoples Party Parliamentarians,36392,36392,1,PS
PS32,Grand Democratic Alliance,36320,36320,1,PS
PS32,Independent,3711,36320,,PS
PS32,Mutahida Majlis-e-Amal Pakistan,478,36320,,PS
PS32,Pakistan Peoples Party Parliamentarians,32074,36320,,PS
PS32,Tabdeeli Pasand Party (Pakistan),99,36320,,PS
PS33,Grand Democratic Alliance,33237,52435,,PS
PS33,Independent,3695,52435,,PS
PS33,Mutahida Majlis-e-Amal Pakistan,877,52435,,PS
PS33,Pak Sarzameen Party,48,52435,,PS
PS33,Pakistan Muslim League (N),3249,52435,,PS
PS33,Pakistan Peoples Party (Shaheed Bhutto),250,52435,,PS
PS33,Pakistan Peoples Party Parliamentarians,52435,52435,1,PS
PS33,Sindh United Party,56,52435,,PS
PS33,Tehreek Labbaik Pakistan,179,52435,,PS
PS34,Grand Democratic Alliance,32193,51426,,PS
PS34,Independent,21106,51426,,PS
PS34,Muttahida Qaumi Movement Pakistan,212,51426,,PS
PS34,Pakistan Muslim League (N),2306,51426,,PS
PS34,Pakistan Peoples Party Parliamentarians,51426,51426,1,PS
PS34,Pakistan Tehreek-e-Insaf,523,51426,,PS
PS35,Grand Democratic Alliance,35020,38432,,PS
PS35,Independent,17108,38432,,PS
PS35,Mutahida Majlis-e-Amal Pakistan,2656,38432,,PS
PS35,Muttahida Qaumi Movement Pakistan,153,38432,,PS
PS35,Pak Sarzameen Party,152,38432,,PS
PS35,Pakistan Peoples Party Parliamentarians,38432,38432,1,PS
PS35,Pakistan Reh-e- Haq Party,1122,38432,,PS
PS35,Pakistan Tehreek-e-Insaf,858,38432,,PS
PS35,Tehreek Labbaik Pakistan,575,38432,,PS
PS37,Grand Democratic Alliance,23854,53885,,PS
PS37,Independent,4494,53885,,PS
PS37,Mutahida Majlis-e-Amal Pakistan,2154,53885,,PS
PS37,Pak Sarzameen Party,169,53885,,PS
PS37,Pakistan Muslim League (N),2919,53885,,PS
PS37,Pakistan Peoples Party Parliamentarians,53885,53885,1,PS
PS37,Pakistan Tehreek-e-Insaf,1196,53885,,PS
PS37,Sindh United Party,89,53885,,PS
PS37,Tehreek Labbaik Pakistan,1538,53885,,PS
PS38,Allah-O-Akbar Tehreek,216,47401,,PS
PS38,Grand Democratic Alliance,11241,47401,,PS
PS38,Independent,4073,47401,,PS
PS38,Mutahida Majlis-e-Amal Pakistan,2328,47401,,PS
PS38,Muttahida Qaumi Movement Pakistan,14887,47401,,PS
PS38,Pak Sarzameen Party,135,47401,,PS
PS38,Pakistan Muslim League (N),2975,47401,,PS
PS38,Pakistan Peoples Party Parliamentarians,47401,47401,1,PS
PS38,Pakistan Tehreek-e-Insaf,8630,47401,,PS
PS38,Tehreek Labbaik Pakistan,2855,47401,,PS
PS39,Allah-O-Akbar Tehreek,323,58152,,PS
PS39,Independent,7042,58152,,PS
PS39,Pakistan Peoples Party (Shaheed Bhutto),162,58152,,PS
PS39,Pakistan Peoples Party Parliamentarians,58152,58152,1,PS
PS39,Pakistan Tehreek-e-Insaf,296,58152,,PS
PS39,Sindh United Party,33557,58152,,PS
PS4,All Pakistan Muslim League,92,36519,,PS
PS4,Independent,2331,36519,,PS
PS4,Pakistan Peoples Party Parliamentarians,36519,36519,1,PS
PS4,Pakistan Tehreek-e-Insaf,23232,36519,,PS
PS40,Allah-O-Akbar Tehreek,246,56753,,PS
PS40,Grand Democratic Alliance,19834,56753,,PS
PS40,Independent,6486,56753,,PS
PS40,Mutahida Majlis-e-Amal Pakistan,2044,56753,,PS
PS40,Pak Sarzameen Party,82,56753,,PS
PS40,Pakistan Peoples Party Parliamentarians,56753,56753,1,PS
PS40,Pakistan Tehreek-e-Insaf,1866,56753,,PS
PS40,Tabdeeli Pasand Party (Pakistan),266,56753,,PS
PS40,Tehreek Labbaik Pakistan,1188,56753,,PS
PS41,Awami Workers Party,477,36052,,PS
PS41,Grand Democratic Alliance,36052,36052,1,PS
PS41,Independent,1083,36052,,PS
PS41,Pakistan Muslim League (N),1729,36052,,PS
PS41,Pakistan Peoples Party Parliamentarians,35932,36052,,PS
PS41,Pakistan Sunni Tehreek,187,36052,,PS
PS41,Pakistan Tehreek-e-Insaf,1716,36052,,PS
PS42,Grand Democratic Alliance,44370,44370,1,PS
PS42,Independent,4806,44370,,PS
PS42,Pakistan Peoples Party Parliamentarians,35051,44370,,PS
PS42,Pakistan Tehreek-e-Insaf,208,44370,,PS
PS43,Grand Democratic Alliance,28488,44737,,PS
PS43,Independent,1693,44737,,PS
PS43,Mutahida Majlis-e-Amal Pakistan,901,44737,,PS
PS43,Pakistan Peoples Party Parliamentarians,44737,44737,1,PS
PS44,Grand Democratic Alliance,13704,54119,,PS
PS44,Independent,2952,54119,,PS
PS44,Mohajir Qaumi Movement (Pakistan),123,54119,,PS
PS44,Mutahida Majlis-e-Amal Pakistan,3375,54119,,PS
PS44,Muttahida Qaumi Movement Pakistan,402,54119,,PS
PS44,Pak Sarzameen Party,73,54119,,PS
PS44,Pakistan Peoples Party Parliamentarians,54119,54119,1,PS
PS44,Pakistan Tehreek-e-Insaf,1171,54119,,PS
PS44,Pasban Pakistan,357,54119,,PS
PS44,Sindh United Party,86,54119,,PS
PS45,Allah-O-Akbar Tehreek,31,45620,,PS
PS45,Grand Democratic Alliance,31192,45620,,PS
PS45,Independent,1006,45620,,PS
PS45,Mutahida Majlis-e-Amal Pakistan,2167,45620,,PS
PS45,Muttahida Qaumi Movement Pakistan,351,45620,,PS
PS45,Pakistan Peoples Party (Shaheed Bhutto),197,45620,,PS
PS45,Pakistan Peoples Party Parliamentarians,45620,45620,1,PS
PS45,Pakistan Sunni Tehreek,95,45620,,PS
PS45,Pakistan Tehreek-e-Insaf,692,45620,,PS
PS45,Sindh United Party,182,45620,,PS
PS46,Grand Democratic Alliance,42458,42458,1,PS
PS46,Independent,3447,42458,,PS
PS46,Muttahida Qaumi Movement Pakistan,234,42458,,PS
PS46,Pakistan Peoples Party Parliamentarians,41523,42458,,PS
PS47,All Pakistan Muslim League,177,23487,,PS
PS47,Allah-O-Akbar Tehreek,407,23487,,PS
PS47,Grand Democratic Alliance,178,23487,,PS
PS47,Independent,20497,23487,,PS
PS47,Mohajir Qaumi Movement (Pakistan),109,23487,,PS
PS47,Mutahida Majlis-e-Amal Pakistan,2387,23487,,PS
PS47,Muttahida Qaumi Movement Pakistan,23487,23487,1,PS
PS47,Pak Sarzameen Party,799,23487,,PS
PS47,Pakistan Muslim League (N),2086,23487,,PS
PS47,Pakistan Peoples Party Parliamentarians,3,23487,,PS
PS47,Pakistan Reh-e- Haq Party,1735,23487,,PS
PS47,Pakistan Sunni Tehreek,291,23487,,PS
PS47,Pakistan Tehreek-e-Insaf,3212,23487,,PS
PS47,Sindh United Party,254,23487,,PS
PS47,Tabdeeli Pasand Party (Pakistan),613,23487,,PS
PS47,Tehreek Labbaik Pakistan,2045,23487,,PS
PS48,Independent,37883,38097,,PS
PS48,Muttahida Qaumi Movement Pakistan,154,38097,,PS
PS48,Pak Sarzameen Party,17,38097,,PS
PS48,Pakistan Muslim League (N),348,38097,,PS
PS48,Pakistan Peoples Party Parliamentarians,38097,38097,1,PS
PS48,Pakistan Reh-e- Haq Party,452,38097,,PS
PS48,Pakistan Tehreek-e-Insaf,1481,38097,,PS
PS48,Tabdeeli Pasand Party (Pakistan),160,38097,,PS
PS48,Tehreek Labbaik Pakistan,431,38097,,PS
PS49,Independent,37869,52954,,PS
PS49,Muttahida Qaumi Movement Pakistan,193,52954,,PS
PS49,Pak Sarzameen Party,295,52954,,PS
PS49,Pakistan Peoples Party Parliamentarians,52954,52954,1,PS
PS5,Independent,3162,29809,,PS
PS5,Mutahida Majlis-e-Amal Pakistan,19637,29809,,PS
PS5,Pakistan Peoples Party Parliamentarians,29809,29809,1,PS
PS5,Sindh United Party,337,29809,,PS
PS50,Allah-O-Akbar Tehreek,104,50119,,PS
PS50,Grand Democratic Alliance,27545,50119,,PS
PS50,Independent,5913,50119,,PS
PS50,Mutahida Majlis-e-Amal Pakistan,216,50119,,PS
PS50,Pak Sarzameen Party,242,50119,,PS
PS50,Pakistan Muslim League (N),532,50119,,PS
PS50,Pakistan Peoples Party Parliamentarians,50119,50119,1,PS
PS50,Pakistan Reh-e- Haq Party,351,50119,,PS
PS50,Tabdeeli Pasand Party (Pakistan),525,50119,,PS
PS51,Grand Democratic Alliance,29717,58218,,PS
PS51,Independent,5873,58218,,PS
PS51,Mutahida Majlis-e-Amal Pakistan,51,58218,,PS
PS51,Pakistan Muslim League (N),382,58218,,PS
PS51,Pakistan Peoples Party Parliamentarians,58218,58218,1,PS
PS51,Sindh United Party,29,58218,,PS
PS52,Grand Democratic Alliance,31979,52139,,PS
PS52,Independent,1711,52139,,PS
PS52,Mutahida Majlis-e-Amal Pakistan,134,52139,,PS
PS52,Pak Sarzameen Party,74,52139,,PS
PS52,Pakistan Muslim League (N),143,52139,,PS
PS52,Pakistan Peoples Party Parliamentarians,52139,52139,1,PS
PS52,Sindh United Party,93,52139,,PS
PS53,Amun Taraqqi Party,30,55155,,PS
PS53,Independent,1576,55155,,PS
PS53,Mutahida Majlis-e-Amal Pakistan,56,55155,,PS
PS53,Pak Sarzameen Party,47,55155,,PS
PS53,Pakistan Muslim League (N),3386,55155,,PS
PS53,Pakistan Peoples Party Parliamentarians,55155,55155,1,PS
PS53,Pakistan Tehreek-e-Insaf,31623,55155,,PS
PS53,Sindh United Party,24,55155,,PS
PS53,Tehreek Labbaik Pakistan,201,55155,,PS
PS54,Grand Democratic Alliance,25955,25955,1,PS
PS54,Independent,12351,25955,,PS
PS54,Mutahida Majlis-e-Amal Pakistan,240,25955,,PS
PS54,Pakistan Peoples Party Parliamentarians,24844,25955,,PS
PS55,Grand Democratic Alliance,32778,47117,,PS
PS55,Independent,11891,47117,,PS
PS55,Pakistan Peoples Party Parliamentarians,47117,47117,1,PS
PS56,Grand Democratic Alliance,33173,54755,,PS
PS56,Independent,16734,54755,,PS
PS56,Mutahida Majlis-e-Amal Pakistan,818,54755,,PS
PS56,Pakistan Peoples Party Parliamentarians,54755,54755,1,PS
PS56,Tehreek Labbaik Pakistan,445,54755,,PS
PS57,Grand Democratic Alliance,44300,65386,,PS
PS57,Independent,5442,65386,,PS
PS57,Mutahida Majlis-e-Amal Pakistan,1042,65386,,PS
PS57,Pakistan Peoples Party Parliamentarians,65386,65386,1,PS
PS57,Tehreek Labbaik Pakistan,710,65386,,PS
PS58,Grand Democratic Alliance,34642,56811,,PS
PS58,Independent,2752,56811,,PS
PS58,Pak Sarzameen Party,99,56811,,PS
PS58,Pakistan Muslim League (N),276,56811,,PS
PS58,Pakistan Peoples Party (Shaheed Bhutto),351,56811,,PS
PS58,Pakistan Peoples Party Parliamentarians,56811,56811,1,PS
PS58,Sindh United Party,58,56811,,PS
PS59,Grand Democratic Alliance,24366,46320,,PS
PS59,Independent,4878,46320,,PS
PS59,Mutahida Majlis-e-Amal Pakistan,7739,46320,,PS
PS59,Pak Sarzameen Party,84,46320,,PS
PS59,Pakistan Muslim League (N),392,46320,,PS
PS59,Pakistan Peoples Party Parliamentarians,46320,46320,1,PS
PS59,Pakistan Tehreek-e-Insaf,457,46320,,PS
PS60,Independent,5247,51479,,PS
PS60,Mutahida Majlis-e-Amal Pakistan,3016,51479,,PS
PS60,Muttahida Qaumi Movement Pakistan,388,51479,,PS
PS60,Pak Sarzameen Party,446,51479,,PS
PS60,Pakistan Peoples Party Parliamentarians,51479,51479,1,PS
PS60,Pakistan Reh-e- Haq Party,243,51479,,PS
PS60,Pakistan Tehreek-e-Insaf,34726,51479,,PS
PS60,Sindh United Party,108,51479,,PS
PS60,Tabdeeli Pasand Party (Pakistan),386,51479,,PS
PS60,Tehreek Labbaik Pakistan,3504,51479,,PS
PS61,Grand Democratic Alliance,38969,47383,,PS
PS61,Independent,1338,47383,,PS
PS61,Mutahida Majlis-e-Amal Pakistan,1367,47383,,PS
PS61,Pakistan Peoples Party Parliamentarians,47383,47383,1,PS
PS61,Pakistan Reh-e- Haq Party,117,47383,,PS
PS61,Pakistan Tehreek-e-Insaf,640,47383,,PS
PS61,Sindh United Party,206,47383,,PS
PS62,Grand Democratic Alliance,13632,35276,,PS
PS62,Independent,1447,35276,,PS
PS62,Muttahida Qaumi Movement Pakistan,51,35276,,PS
PS62,Pak Sarzameen Party,87,35276,,PS
PS62,Pakistan Peoples Party (Shaheed Bhutto),381,35276,,PS
PS62,Pakistan Peoples Party Parliamentarians,35276,35276,1,PS
PS62,Pakistan Tehreek-e-Insaf,4387,35276,,PS
PS62,Sindh United Party,24,35276,,PS
PS63,Allah-O-Akbar Tehreek,84,44243,,PS
PS63,Independent,3722,44243,,PS
PS63,Mutahida Majlis-e-Amal Pakistan,7465,44243,,PS
PS63,Muttahida Qaumi Movement Pakistan,280,44243,,PS
PS63,Pakistan Peoples Party Parliamentarians,44243,44243,1,PS
PS63,Pakistan Sunni Tehreek,80,44243,,PS
PS63,Pasban Pakistan,387,44243,,PS
PS63,Sindh United Party,143,44243,,PS
PS63,Tabdeeli Pasand Party (Pakistan),22571,44243,,PS
PS64,All Pakistan Muslim League,287,21885,,PS
PS64,Allah-O-Akbar Tehreek,1052,21885,,PS
PS64,Independent,2738,21885,,PS
PS64,Mutahida Majlis-e-Amal Pakistan,2381,21885,,PS
PS64,Muttahida Qaumi Movement Pakistan,18281,21885,,PS
PS64,Pak Sarzameen Party,2744,21885,,PS
PS64,Pakistan Muslim League (N),1266,21885,,PS
PS64,Pakistan Peoples Party Parliamentarians,21885,21885,1,PS
PS64,Pakistan Sunni Tehreek,838,21885,,PS
PS64,Pakistan Tehreek-e-Insaf,10424,21885,,PS
PS64,Sindh United Party,455,21885,,PS
PS64,Tehreek Labbaik Pakistan,7895,21885,,PS
PS65,All Pakistan Muslim League,681,28156,,PS
PS65,Allah-O-Akbar Tehreek,1318,28156,,PS
PS65,Grand Democratic Alliance,561,28156,,PS
PS65,Independent,3320,28156,,PS
PS65,Jamiat Ulema-e-Pakistan (Noorani),301,28156,,PS
PS65,Mohajir Qaumi Movement (Pakistan),219,28156,,PS
PS65,Mutahida Majlis-e-Amal Pakistan,2329,28156,,PS
PS65,Muttahida Qaumi Movement Pakistan,28156,28156,1,PS
PS65,Pak Sarzameen Party,7681,28156,,PS
PS65,Pakistan Muslim League (N),1658,28156,,PS
PS65,Pakistan Peoples Party Parliamentarians,8431,28156,,PS
PS65,Pakistan Reh-e- Haq Party,459,28156,,PS
PS65,Pakistan Sunni Tehreek,216,28156,,PS
PS65,Pakistan Tehreek-e-Insaf,21325,28156,,PS
PS65,Tehreek Labbaik Pakistan,3570,28156,,PS
PS66,Allah-O-Akbar Tehreek,1664,27379,,PS
PS66,Independent,2284,27379,,PS
PS66,Mohajir Qaumi Movement (Pakistan),308,27379,,PS
PS66,Mutahida Majlis-e-Amal Pakistan,4678,27379,,PS
PS66,Muttahida Qaumi Movement Pakistan,27379,27379,1,PS
PS66,Pak Sarzameen Party,2974,27379,,PS
PS66,Pakistan Muslim League (N),1694,27379,,PS
PS66,Pakistan Peoples Party Parliamentarians,12942,27379,,PS
PS66,Pakistan Reh-e- Haq Party,635,27379,,PS
PS66,Pakistan Sunni Tehreek,172,27379,,PS
PS66,Pakistan Tehreek-e-Insaf,19664,27379,,PS
PS66,Tehreek Labbaik Pakistan,5517,27379,,PS
PS67,All Pakistan Muslim League,314,22556,,PS
PS67,Allah-O-Akbar Tehreek,376,22556,,PS
PS67,Independent,974,22556,,PS
PS67,Mohajir Qaumi Movement (Pakistan),163,22556,,PS
PS67,Mutahida Majlis-e-Amal Pakistan,2622,22556,,PS
PS67,Muttahida Qaumi Movement Pakistan,22556,22556,1,PS
PS67,Pak Sarzameen Party,3524,22556,,PS
PS67,Pakistan Muslim League (N),1027,22556,,PS
PS67,Pakistan Peoples Party Parliamentarians,12166,22556,,PS
PS67,Pakistan Sunni Tehreek,205,22556,,PS
PS67,Pakistan Tehreek-e-Insaf,13393,22556,,PS
PS67,Tehreek Labbaik Pakistan,8122,22556,,PS
PS68,Independent,29658,32453,,PS
PS68,Pakistan Peoples Party (Shaheed Bhutto),416,32453,,PS
PS68,Pakistan Peoples Party Parliamentarians,32453,32453,1,PS
PS68,Pakistan Tehreek-e-Insaf,13743,32453,,PS
PS69,Grand Democratic Alliance,19484,32105,,PS
PS69,Independent,1785,32105,,PS
PS69,Pakistan Peoples Party Parliamentarians,32105,32105,1,PS
PS69,Pakistan Tehreek-e-Insaf,9521,32105,,PS
PS69,Tabdeeli Pasand Party (Pakistan),302,32105,,PS
PS7,Barabri Party Pakistan,257,50311,,PS
PS7,Grand Democratic Alliance,30782,50311,,PS
PS7,Independent,3189,50311,,PS
PS7,Majlis Wahdat-e-Muslimeen Pakistan,2463,50311,,PS
PS7,Mutahida Majlis-e-Amal Pakistan,10094,50311,,PS
PS7,Pakistan Peoples Party Parliamentarians,50311,50311,1,PS
PS70,Allah-O-Akbar Tehreek,80,44385,,PS
PS70,Grand Democratic Alliance,23113,44385,,PS
PS70,Independent,1471,44385,,PS
PS70,Mutahida Majlis-e-Amal Pakistan,2743,44385,,PS
PS70,Pak Sarzameen Party,113,44385,,PS
PS70,Pakistan Muslim League (N),531,44385,,PS
PS70,Pakistan Peoples Party Parliamentarians,44385,44385,1,PS
PS71,Grand Democratic Alliance,33023,38526,,PS
PS71,Independent,2252,38526,,PS
PS71,Mutahida Majlis-e-Amal Pakistan,3438,38526,,PS
PS71,Pakistan Peoples Party Parliamentarians,38526,38526,1,PS
PS71,Pakistan Tehreek-e-Insaf,1455,38526,,PS
PS72,Grand Democratic Alliance,43111,43111,1,PS
PS72,Independent,1383,43111,,PS
PS72,Mutahida Majlis-e-Amal Pakistan,4489,43111,,PS
PS72,Pakistan Peoples Party Parliamentarians,35795,43111,,PS
PS72,Tehreek Labbaik Pakistan,1715,43111,,PS
PS73,Grand Democratic Alliance,36512,37426,,PS
PS73,Independent,2021,37426,,PS
PS73,Mutahida Majlis-e-Amal Pakistan,2511,37426,,PS
PS73,Pakistan Peoples Party Parliamentarians,37426,37426,1,PS
PS73,Pakistan Tehreek-e-Insaf,505,37426,,PS
PS73,Tehreek Labbaik Pakistan,2159,37426,,PS
PS74,Allah-O-Akbar Tehreek,467,44953,,PS
PS74,Grand Democratic Alliance,28886,44953,,PS
PS74,Independent,2594,44953,,PS
PS74,Mutahida Majlis-e-Amal Pakistan,1690,44953,,PS
PS74,Pakistan Peoples Party Parliamentarians,44953,44953,1,PS
PS75,Independent,9082,61407,,PS
PS75,Mutahida Majlis-e-Amal Pakistan,7358,61407,,PS
PS75,Pakistan Peoples Party Parliamentarians,61407,61407,1,PS
PS75,Pakistan Tehreek-e-Insaf,593,61407,,PS
PS76,Grand Democratic Alliance,363,49976,,PS
PS76,Independent,3405,49976,,PS
PS76,Mutahida Majlis-e-Amal Pakistan,1529,49976,,PS
PS76,Pakistan Peoples Party Parliamentarians,49976,49976,1,PS
PS76,Pakistan Tehreek-e-Insaf,676,49976,,PS
PS76,Tehreek Labbaik Pakistan,17831,49976,,PS
PS77,Grand Democratic Alliance,775,50909,,PS
PS77,Independent,6634,50909,,PS
PS77,Mutahida Majlis-e-Amal Pakistan,2991,50909,,PS
PS77,Pakistan Peoples Party Parliamentarians,50909,50909,1,PS
PS77,Pakistan Tehreek-e-Insaf,5125,50909,,PS
PS78,Independent,835,48835,,PS
PS78,Mutahida Majlis-e-Amal Pakistan,3841,48835,,PS
PS78,Pakistan Peoples Party Parliamentarians,48835,48835,1,PS
PS78,Pakistan Tehreek-e-Insaf,4348,48835,,PS
PS79,Independent,4700,43871,,PS
PS79,Mutahida Majlis-e-Amal Pakistan,3198,43871,,PS
PS79,Pakistan Justice and Democratic Party,174,43871,,PS
PS79,Pakistan Peoples Party Parliamentarians,43871,43871,1,PS
PS79,Pakistan Sunni Tehreek,1447,43871,,PS
PS79,Pakistan Tehreek-e-Insaf,4507,43871,,PS
PS8,Grand Democratic Alliance,37706,37706,1,PS
PS8,Independent,29392,37706,,PS
PS8,Mutahida Majlis-e-Amal Pakistan,16882,37706,,PS
PS8,Pakistan Peoples Party Parliamentarians,11545,37706,,PS
PS80,Grand Democratic Alliance,52,50467,,PS
PS80,Independent,5359,50467,,PS
PS80,Pakistan Peoples Party (Shaheed Bhutto),143,50467,,PS
PS80,Pakistan Peoples Party Parliamentarians,50467,50467,1,PS
PS80,Pakistan Tehreek-e-Insaf,1044,50467,,PS
PS80,Sindh United Party,21913,50467,,PS
PS80,Tehreek Labbaik Pakistan,1208,50467,,PS
PS81,Grand Democratic Alliance,428,34927,,PS
PS81,Independent,27632,34927,,PS
PS81,Mutahida Majlis-e-Amal Pakistan,354,34927,,PS
PS81,Pak Sarzameen Party,143,34927,,PS
PS81,Pakistan Peoples Party Parliamentarians,34927,34927,1,PS
PS81,Pakistan Tehreek-e-Insaf,2055,34927,,PS
PS81,Tehreek Labbaik Pakistan,1472,34927,,PS
PS82,Grand Democratic Alliance,141,40603,,PS
PS82,Independent,37576,40603,,PS
PS82,Mutahida Majlis-e-Amal Pakistan,956,40603,,PS
PS82,Pak Sarzameen Party,152,40603,,PS
PS82,Pakistan Muslim League (N),205,40603,,PS
PS82,Pakistan Peoples Party Parliamentarians,40603,40603,1,PS
PS82,Pakistan Tehreek-e-Insaf,2076,40603,,PS
PS83,All Pakistan Muslim League,30,51991,,PS
PS83,Independent,1431,51991,,PS
PS83,Mutahida Majlis-e-Amal Pakistan,415,51991,,PS
PS83,Pak Sarzameen Party,80,51991,,PS
PS83,Pakistan Kissan Ittehad (Ch. Anwar),61,51991,,PS
PS83,Pakistan Peoples Party Parliamentarians,51991,51991,1,PS
PS83,Pakistan Reh-e- Haq Party,46,51991,,PS
PS83,Pakistan Tehreek-e-Insaf,38012,51991,,PS
